;Potencia real [kW];Potencia reactiva [kvar];Pos. válvula mariposa [%];Tensión prom. gener. [V];Prom. corr. generador [A];Pos. válvula mariposa [%];Temp. promedio cil. [°C];Revoluciones reales [1/min];Tensión de excitación [V];Pot. teórica de carga [bar];
14/12/2022 15:46:02;1327;349;100;381;2015;100;556;1499;32,5;3,28699994087219;
14/12/2022 15:46:03;1293;356;100;380;1998;100;557;1503;30,1000003814697;3,21099996566772;
14/12/2022 15:46:04;1290;461;100;381;2100;100;557;1481;33,4000015258789;3,21300005912781;
14/12/2022 15:46:05;1320;365;100;381;2118;100;558;1505;33,2000007629395;3,28699994087219;
14/12/2022 15:46:07;1313;296;100;382;2000;100;558;1516;31,3999996185303;3,27999997138977;
14/12/2022 15:46:07;1316;354;100;381;2059;100;559;1509;29,7999992370605;3,27099990844727;
14/12/2022 15:46:08;1300;324;100;382;1998;100;559;1510;27,3999996185303;3,2279999256134;
14/12/2022 15:46:09;1301;374;100;380;2091;100;559;1501;34,2000007629395;3,23699998855591;
14/12/2022 15:46:10;1290;324;100;383;2016;100;560;1507;28,2999992370605;3,20600008964539;
14/12/2022 15:46:11;1297;378;100;380;2042;100;561;1497;33,2000007629395;3,22300004959106;
14/12/2022 15:46:12;1285;374;100;382;2057;100;561;1498;31,5;3,19899988174438;
14/12/2022 15:46:13;1307;384;100;380;2072;100;561;1497;33,2999992370605;3,25099992752075;
14/12/2022 15:46:14;1315;408;100;382;2121;100;561;1489;28,7999992370605;3,27300000190735;
14/12/2022 15:46:15;1321;282;100;381;2029;100;562;1523;32,2999992370605;3,28200006484985;
14/12/2022 15:46:17;1300;382;100;382;2008;100;562;1489;31,2000007629395;3,2279999256134;
14/12/2022 15:46:17;1298;308;100;381;2018;100;562;1519;29,7999992370605;3,23000001907349;
14/12/2022 15:46:18;1295;463;100;380;2109;100;562;1475;32,5999984741211;3,21799993515015;
14/12/2022 15:46:19;1315;345;100;381;2101;100;563;1513;32,5999984741211;3,27699995040894;
14/12/2022 15:46:20;1323;382;100;381;2114;100;563;1491;32,9000015258789;3,28500008583069;
14/12/2022 15:46:21;1321;291;100;382;2020;100;563;1519;30,8999996185303;3,27999997138977;
14/12/2022 15:46:23;1276;299;100;382;1926;100;563;1509;27,3999996185303;3,22099995613098;
14/12/2022 15:46:23;1259;287;100;381;1904;100;563;1520;30,1000003814697;3,13000011444092;
14/12/2022 15:46:24;1239;370;100;381;1945;100;563;1496;28;3,08500003814697;
14/12/2022 15:46:26;1256;382;100;380;2043;100;563;1500;30;3,10599994659424;
14/12/2022 15:46:27;1280;346;100;382;2006;100;564;1504;30,7999992370605;3,18899989128113;
14/12/2022 15:46:28;1287;363;100;381;1998;100;564;1497;31,6000003814697;3,19799995422363;
14/12/2022 15:46:30;1297;373;100;382;2068;100;564;1500;31,7999992370605;3,22199988365173;
14/12/2022 15:46:31;1319;434;100;381;2133;100;564;1485;32,5999984741211;3,28099989891052;
14/12/2022 15:46:32;1337;434;100;381;2133;100;564;1485;32,5999984741211;3,28099989891052;
14/12/2022 15:46:33;1328;295;100;382;2024;100;564;1512;31;3,29299998283386;
14/12/2022 15:46:34;1301;285;100;382;1968;100;564;1515;27,8999996185303;3,22699999809265;
14/12/2022 15:46:35;1273;368;100;380;2050;100;564;1502;31,2999992370605;3,16799998283386;
14/12/2022 15:46:37;1297;357;100;380;2103;100;564;1501;31,6000003814697;3,21000003814697;
14/12/2022 15:46:37;1307;337;100;381;2064;100;564;1509;29,7000007629395;3,25;
14/12/2022 15:46:38;1303;373;100;381;2020;100;564;1494;30,6000003814697;3,23399996757507;
14/12/2022 15:46:39;1302;348;100;381;2061;100;564;1508;28,8999996185303;3,23600006103516;
14/12/2022 15:46:40;1295;368;100;381;2061;100;565;1498;28,7000007629395;3,22399997711182;
14/12/2022 15:46:41;1317;425;100;381;2164;100;565;1492;31,6000003814697;3,27600002288818;
14/12/2022 15:46:42;1329;339;100;382;2078;100;565;1508;30,7000007629395;3,29999995231628;
14/12/2022 15:46:43;1324;317;100;382;1969;100;565;1507;27,1000003814697;3,28099989891052;
14/12/2022 15:46:45;1290;274;100;382;1950;100;565;1519;31,1000003814697;3,20000004768372;
14/12/2022 15:46:45;1262;375;100;380;2016;100;565;1499;29,2999992370605;3,13599991798401;
14/12/2022 15:46:47;1269;389;100;382;1978;100;565;1499;30,7000007629395;3,14400005340576;
14/12/2022 15:46:47;1272;395;100;380;2082;100;565;1493;31,1000003814697;3,16899991035461;
14/12/2022 15:46:48;1290;377;100;382;2036;100;565;1494;31,2999992370605;3,21199989318848;
14/12/2022 15:46:49;1307;352;100;381;2046;100;565;1501;32,0999984741211;3,24699997901917;
14/12/2022 15:46:50;1311;358;100;382;2069;100;565;1498;32,7000007629395;3,26099991798401;
14/12/2022 15:46:51;1327;332;100;381;2095;100;565;1506;32,9000015258789;3,29900002479553;
14/12/2022 15:46:52;1334;346;100;381;2108;100;565;1501;33;3,31500005722046;
14/12/2022 15:46:53;1355;354;100;382;2116;100;565;1502;31,8999996185303;3,36400008201599;
14/12/2022 15:46:54;1361;326;100;381;2147;100;565;1507;31,1000003814697;3,37899994850159;
14/12/2022 15:46:55;1369;351;100;382;2120;100;566;1497;32,0999984741211;3,39599990844727;
14/12/2022 15:46:57;1373;332;100;381;2133;100;566;1501;31;3,41000008583069;
14/12/2022 15:46:57;1368;344;100;381;2131;100;566;1498;31,3999996185303;3,39299988746643;
14/12/2022 15:46:58;1377;323;100;381;2161;100;566;1509;32,7999992370605;3,41799998283386;
14/12/2022 15:47:00;1451;416;100;381;2359;100;566;1488;35,5999984741211;3,60700011253357;
14/12/2022 15:47:02;1479;379;100;382;2334;100;566;1491;35;3,67199993133545;
14/12/2022 15:47:03;1481;301;100;381;2249;100;567;1506;31,2999992370605;3,66400003433228;
14/12/2022 15:47:04;1463;247;100;382;2238;100;567;1522;33;3,62100005149841;
14/12/2022 15:47:05;1466;363;100;381;2296;100;567;1492;31,8999996185303;3,63000011444092;
14/12/2022 15:47:07;1515;398;100;381;2418;100;567;1490;36,7999992370605;3,69799995422363;
14/12/2022 15:47:07;1536;345;100;381;2434;100;568;1495;34,5999984741211;3,80399990081787;
14/12/2022 15:47:08;1546;270;100;382;2383;100;568;1512;34,0999984741211;3,82299995422363;
14/12/2022 15:47:09;1543;313;100;381;2385;100;569;1500;35,4000015258789;3,81699991226196;
14/12/2022 15:47:10;1552;320;100;381;2471;100;569;1504;34,7000007629395;3,84800004959106;
14/12/2022 15:47:11;1574;350;100;381;2471;100;570;1494;37;3,89800000190735;
14/12/2022 15:47:12;1599;364;100;381;2519;100;570;1493;37,5999984741211;3,96099996566772;
14/12/2022 15:47:13;1615;252;100;382;2491;100;570;1515;36,5;3,99799990653992;
14/12/2022 15:47:14;1621;328;100;381;2472;100;570;1494;34;4,00299978256226;
14/12/2022 15:47:15;1621;259;100;382;2521;100;571;1515;33,4000015258789;4,01000022888184;
14/12/2022 15:47:17;1657;272;100;382;2604;100;572;1511;37;4,10699987411499;
14/12/2022 15:47:17;1657;272;100;382;2604;100;572;1511;37;4,10699987411499;
14/12/2022 15:47:18;1680;339;100;380;2612;100;572;1485;36,9000015258789;4,15299987792969;
14/12/2022 15:47:19;1692;306;100;382;2637;100;573;1502;37,5999984741211;4,18599987030029;
14/12/2022 15:47:20;1711;287;100;382;2632;100;574;1498;37,7000007629395;4,22399997711182;
14/12/2022 15:47:21;1716;319;100;381;2664;100;574;1497;39,0999984741211;4,24900007247925;
14/12/2022 15:47:22;878;3;65,5;392;0;65,5;574;1621;9,5;2,09999990463257;
14/12/2022 15:47:23;291;2;100;398;0;100;575;1472;13,8999996185303;0,885999977588654;
14/12/2022 15:47:24;118;0;100;355;0;100;575;1363;14,1000003814697;0,532999992370605;
14/12/2022 15:47:25;43;-1;100;313;0;100;575;1257;11,5;0,38400000333786;
14/12/2022 15:47:27;10;2;100;274;0;100;573;1121;10,1000003814697;0,328999996185303;
14/12/2022 15:47:27;0;2;100;234;0;100;562;1072;9,89999961853027;0,296999990940094;
14/12/2022 15:47:28;0;-1;100;204;0;100;562;994;9,39999961853027;0,296999990940094;
14/12/2022 15:47:30;0;-2;100;178;0;100;551;916;8,19999980926514;0,298000007867813;
14/12/2022 15:47:32;0;-2;100;144;0;100;536;772;8,5;0,298000007867813;
14/12/2022 15:47:33;0;0;100;129;0;100;527;706;8,5;0,298000007867813;
14/12/2022 15:47:34;0;-1;100;114;0;100;521;643;8;0,298000007867813;
14/12/2022 15:47:35;0;1;100;99;0;100;512;583;8,39999961853027;0,298000007867813;
14/12/2022 15:47:36;0;-1;100;84;0;100;504;524;7,5;0,298000007867813;
14/12/2022 15:47:37;0;0;100;0;0;100;494;411;6,09999990463257;0,298000007867813;
14/12/2022 15:47:38;0;0;100;0;0;100;494;411;6,09999990463257;0,298000007867813;
14/12/2022 15:47:39;0;0;100;0;0;100;494;363;4,90000009536743;0,298000007867813;
14/12/2022 15:47:40;0;0;100;0;0;100;480;302;2,20000004768372;0,298000007867813;
14/12/2022 15:47:41;0;0;100;0;0;100;480;243;4,40000009536743;0,298000007867813;
14/12/2022 15:47:42;0;0;100;0;0;100;480;198;2,40000009536743;0,298000007867813;
14/12/2022 15:47:43;0;0;100;0;0;100;478;141;0,800000011920929;0,298000007867813;
14/12/2022 15:47:44;0;0;100;0;0;100;475;79;0;0,298000007867813;
14/12/2022 15:47:45;0;0;100;0;0;100;474;79;0;0,298000007867813;
14/12/2022 15:47:46;0;0;0;0;0;0;452;0;0;0,298000007867813;
14/12/2022 15:47:47;0;0;0;0;0;0;452;0;0;0,298000007867813;
14/12/2022 15:47:48;0;0;0;0;0;0;445;0;0;0,298000007867813;
14/12/2022 15:47:49;0;0;0;0;0;0;445;0;0;0,298000007867813;
14/12/2022 15:47:50;0;0;0;0;0;0;438;0;0;0,298000007867813;
14/12/2022 15:47:51;0;0;0;0;0;0;434;0;0;0,298000007867813;
14/12/2022 15:47:52;0;0;0;0;0;0;430;0;0;0,298000007867813;
14/12/2022 15:47:53;0;0;0;0;0;0;426;0;0;0,298000007867813;
14/12/2022 15:47:54;0;0;0;0;0;0;423;0;0;0,29899999499321;
14/12/2022 15:47:55;0;0;0;0;0;0;419;0;0;0,29899999499321;
14/12/2022 15:47:56;0;0;0;0;0;0;416;0;0;0,29899999499321;
14/12/2022 15:47:57;0;0;0;0;0;0;410;0;0;0,29899999499321;
14/12/2022 15:47:58;0;0;0;0;0;0;410;0;0;0,29899999499321;
14/12/2022 15:47:59;0;0;0;0;0;0;405;0;0;0,29899999499321;
14/12/2022 15:48:00;0;0;0;0;0;0;403;0;0;0,29899999499321;
14/12/2022 15:48:01;0;0;0;0;0;0;403;0;0;0,29899999499321;
14/12/2022 15:48:03;0;0;0;0;0;0;399;0;0;0,29899999499321;
14/12/2022 15:48:03;0;0;0;0;0;0;398;0;0;0,29899999499321;
14/12/2022 15:48:04;0;0;0;0;0;0;398;0;0;0,29899999499321;
14/12/2022 15:48:05;0;0;0;0;0;0;396;0;0;0,29899999499321;
14/12/2022 15:48:07;0;0;0;0;0;0;393;0;0;0,29899999499321;
14/12/2022 15:48:07;0;0;0;0;0;0;392;0;0;0,29899999499321;
14/12/2022 15:48:08;0;0;0;0;0;0;392;0;0;0,29899999499321;
14/12/2022 15:48:09;0;0;0;0;0;0;391;0;0;0,29899999499321;
14/12/2022 15:48:10;0;0;0;0;0;0;390;0;0;0,300000011920929;
14/12/2022 15:48:11;0;0;0;0;0;0;388;0;0;0,300000011920929;
14/12/2022 15:48:12;0;0;0;0;0;0;388;0;0;0,300000011920929;
14/12/2022 15:48:13;0;0;0;0;0;0;387;0;0;0,300000011920929;
14/12/2022 15:48:14;0;0;0;0;0;0;387;0;0;0,300000011920929;
14/12/2022 15:48:15;0;0;0;0;0;0;386;0;0;0,300000011920929;
14/12/2022 15:48:17;0;0;0;0;0;0;385;0;0;0,300000011920929;
14/12/2022 15:48:17;0;0;0;0;0;0;384;0;0;0,300000011920929;
14/12/2022 15:48:18;0;0;0;0;0;0;384;0;0;0,300000011920929;
14/12/2022 15:48:19;0;0;0;0;0;0;383;0;0;0,300000011920929;
14/12/2022 15:48:20;0;0;0;0;0;0;382;0;0;0,300000011920929;
14/12/2022 15:48:21;0;0;0;0;0;0;380;0;0;0,300000011920929;
14/12/2022 15:48:22;0;0;0;0;0;0;380;0;0;0,300000011920929;
14/12/2022 15:48:23;0;0;0;0;0;0;379;0;0;0,300000011920929;
14/12/2022 15:48:24;0;0;0;0;0;0;378;0;0;0,300000011920929;
14/12/2022 15:48:25;0;0;0;0;0;0;378;0;0;0,300000011920929;
14/12/2022 15:48:27;0;0;0;0;0;0;378;0;0;0,300000011920929;
14/12/2022 15:48:27;0;0;0;0;0;0;376;0;0;0,300000011920929;
14/12/2022 15:48:28;0;0;0;0;0;0;376;0;0;0,300000011920929;
14/12/2022 15:48:29;0;0;0;0;0;0;375;0;0;0,300000011920929;
14/12/2022 15:48:32;0;0;0;0;0;0;374;0;0;0,300000011920929;
14/12/2022 15:48:34;0;0;0;0;0;0;373;0;0;0,300000011920929;
14/12/2022 15:48:40;0;0;0;0;0;0;368;0;0;0,300999999046326;
14/12/2022 15:48:41;0;0;0;0;0;0;368;0;0;0,300999999046326;
14/12/2022 15:48:42;0;0;0;0;0;0;367;0;0;0,300999999046326;
14/12/2022 15:48:43;0;0;0;0;0;0;366;0;0;0,300999999046326;
14/12/2022 15:48:44;0;0;0;0;0;0;366;0;0;0,300999999046326;
14/12/2022 15:48:45;0;0;0;0;0;0;364;0;0;0,300999999046326;
14/12/2022 15:48:46;0;0;0;0;0;0;364;0;0;0,300999999046326;
14/12/2022 15:48:47;0;0;0;0;0;0;363;0;0;0,300999999046326;
14/12/2022 15:48:48;0;0;0;0;0;0;363;0;0;0,300999999046326;
14/12/2022 15:48:49;0;0;0;0;0;0;362;0;0;0,300999999046326;
14/12/2022 15:48:50;0;0;0;0;0;0;361;0;0;0,300999999046326;
14/12/2022 15:48:51;0;0;0;0;0;0;361;0;0;0,300999999046326;
14/12/2022 15:48:52;0;0;0;0;0;0;360;0;0;0,300999999046326;
14/12/2022 15:48:53;0;0;0;0;0;0;360;0;0;0,300999999046326;
14/12/2022 15:48:54;0;0;0;0;0;0;359;0;0;0,300999999046326;
14/12/2022 15:48:55;0;0;0;0;0;0;358;0;0;0,300999999046326;
14/12/2022 15:48:56;0;0;0;0;0;0;357;0;0;0,300999999046326;
14/12/2022 15:48:57;0;0;0;0;0;0;357;0;0;0,300999999046326;
14/12/2022 15:48:58;0;0;0;0;0;0;355;0;0;0,301999986171722;
14/12/2022 15:48:59;0;0;0;0;0;0;355;0;0;0,301999986171722;
14/12/2022 15:49:00;0;0;0;0;0;0;354;0;0;0,301999986171722;
14/12/2022 15:49:01;0;0;0;0;0;0;353;0;0;0,301999986171722;
14/12/2022 15:49:02;0;0;0;0;0;0;353;0;0;0,301999986171722;
14/12/2022 15:49:03;0;0;0;0;0;0;352;0;0;0,301999986171722;
14/12/2022 15:49:04;0;0;0;0;0;0;352;0;0;0,301999986171722;
14/12/2022 15:49:06;0;0;0;0;0;0;351;0;0;0,301999986171722;
14/12/2022 15:49:07;0;0;0;0;0;0;350;0;0;0,301999986171722;
14/12/2022 15:49:07;0;0;0;0;0;0;350;0;0;0,301999986171722;
14/12/2022 15:49:08;0;0;0;0;0;0;349;0;0;0,301999986171722;
14/12/2022 15:49:09;0;0;0;0;0;0;347;0;0;0,301999986171722;
14/12/2022 15:49:11;0;0;0;0;0;0;347;0;0;0,301999986171722;
14/12/2022 15:49:12;0;0;0;0;0;0;347;0;0;0,301999986171722;
14/12/2022 15:49:13;0;0;0;0;0;0;346;0;0;0,301999986171722;
14/12/2022 15:49:14;0;0;0;0;0;0;346;0;0;0,301999986171722;
14/12/2022 15:49:14;0;0;0;0;0;0;345;0;0;0,301999986171722;
14/12/2022 15:49:15;0;0;0;0;0;0;345;0;0;0,301999986171722;
14/12/2022 15:49:17;0;0;0;0;0;0;344;0;0;0,301999986171722;
14/12/2022 15:49:18;0;0;0;0;0;0;343;0;0;0,301999986171722;
14/12/2022 15:49:19;0;0;0;0;0;0;343;0;0;0,301999986171722;
14/12/2022 15:49:20;0;0;0;0;0;0;342;0;0;0,301999986171722;
14/12/2022 15:49:20;0;0;0;0;0;0;342;0;0;0,303000003099442;
14/12/2022 15:49:21;0;0;0;0;0;0;341;0;0;0,303000003099442;
14/12/2022 15:49:22;0;0;0;0;0;0;340;0;0;0,303000003099442;
14/12/2022 15:49:23;0;0;0;0;0;0;340;0;0;0,303000003099442;
14/12/2022 15:49:24;0;0;0;0;0;0;339;0;0;0,303000003099442;
14/12/2022 15:49:26;0;0;0;0;0;0;338;0;0;0,303000003099442;
14/12/2022 15:49:27;0;0;0;0;0;0;338;0;0;0,303000003099442;
14/12/2022 15:49:27;0;0;0;0;0;0;337;0;0;0,303000003099442;
14/12/2022 15:49:29;0;0;0;0;0;0;337;0;0;0,303000003099442;
14/12/2022 15:49:31;0;0;0;0;0;0;335;0;0;0,303000003099442;
14/12/2022 15:49:32;0;0;0;0;0;0;335;0;0;0,303000003099442;
14/12/2022 15:49:33;0;0;0;0;0;0;334;0;0;0,303000003099442;
14/12/2022 15:49:34;0;0;0;0;0;0;334;0;0;0,303000003099442;
14/12/2022 15:49:35;0;0;0;0;0;0;333;0;0;0,303000003099442;
14/12/2022 15:49:37;0;0;0;0;0;0;333;0;0;0,303000003099442;
14/12/2022 15:49:37;0;0;0;0;0;0;332;0;0;0,303000003099442;
14/12/2022 15:49:38;0;0;0;0;0;0;331;0;0;0,303000003099442;
14/12/2022 15:49:39;0;0;0;0;0;0;330;0;0;0,303000003099442;
14/12/2022 15:49:40;0;0;0;0;0;0;330;0;0;0,303000003099442;
14/12/2022 15:49:42;0;0;0;0;0;0;330;0;0;0,303000003099442;
14/12/2022 15:49:43;0;0;0;0;0;0;329;0;0;0,303000003099442;
14/12/2022 15:49:43;0;0;0;0;0;0;328;0;0;0,303000003099442;
14/12/2022 15:49:44;0;0;0;0;0;0;328;0;0;0,303000003099442;
14/12/2022 15:49:45;0;0;0;0;0;0;328;0;0;0,303000003099442;
14/12/2022 15:49:47;0;0;0;0;0;0;327;0;0;0,303000003099442;
14/12/2022 15:49:47;0;0;0;0;0;0;327;0;0;0,303000003099442;
14/12/2022 15:49:48;0;0;0;0;0;0;326;0;0;0,303000003099442;
14/12/2022 15:49:49;0;0;0;0;0;0;325;0;0;0,303000003099442;
14/12/2022 15:49:50;0;0;0;0;0;0;325;0;0;0,303999990224838;
14/12/2022 15:49:51;0;0;0;0;0;0;325;0;0;0,303999990224838;
14/12/2022 15:49:53;0;0;0;0;0;0;324;0;0;0,303999990224838;
14/12/2022 15:49:53;0;0;0;0;0;0;324;0;0;0,303999990224838;
14/12/2022 15:49:54;0;0;0;0;0;0;323;0;0;0,303999990224838;
14/12/2022 15:49:55;0;0;0;0;0;0;323;0;0;0,303999990224838;
14/12/2022 15:49:57;0;0;0;0;0;0;322;0;0;0,303999990224838;
14/12/2022 15:49:57;0;0;0;0;0;0;322;0;0;0,303999990224838;
14/12/2022 15:49:58;0;0;0;0;0;0;321;0;0;0,303999990224838;
14/12/2022 15:50:01;0;0;0;0;0;0;320;0;0;0,303999990224838;
14/12/2022 15:50:02;0;0;0;0;0;0;320;0;0;0,303999990224838;
14/12/2022 15:50:03;0;0;0;0;0;0;319;0;0;0,303999990224838;
14/12/2022 15:50:04;0;0;0;0;0;0;319;0;0;0,303999990224838;
14/12/2022 15:50:05;0;0;0;0;0;0;318;0;0;0,303999990224838;
14/12/2022 15:50:06;0;0;0;0;0;0;318;0;0;0,303999990224838;
14/12/2022 15:50:07;0;0;0;0;0;0;317;0;0;0,303999990224838;
14/12/2022 15:50:08;0;0;0;0;0;0;317;0;0;0,303999990224838;
14/12/2022 15:50:09;0;0;0;0;0;0;316;0;0;0,303999990224838;
14/12/2022 15:50:10;0;0;0;0;0;0;316;0;0;0,303999990224838;
14/12/2022 15:50:11;0;0;0;0;0;0;315;0;0;0,303999990224838;
14/12/2022 15:50:12;0;0;0;0;0;0;315;0;0;0,303999990224838;
14/12/2022 15:50:13;0;0;0;0;0;0;314;0;0;0,303999990224838;
14/12/2022 15:50:14;0;0;0;0;0;0;314;0;0;0,303999990224838;
14/12/2022 15:50:15;0;0;0;0;0;0;314;0;0;0,303999990224838;
14/12/2022 15:50:17;0;0;0;0;0;0;313;0;0;0,303999990224838;
14/12/2022 15:50:17;0;0;0;0;0;0;313;0;0;0,303999990224838;
14/12/2022 15:50:18;0;0;0;0;0;0;313;0;0;0,303999990224838;
14/12/2022 15:50:19;0;0;0;0;0;0;312;0;0;0,303999990224838;
14/12/2022 15:50:20;0;0;0;0;0;0;312;0;0;0,303999990224838;
14/12/2022 15:50:21;0;0;0;0;0;0;311;0;0;0,303999990224838;
14/12/2022 15:50:22;0;0;0;0;0;0;311;0;0;0,305000007152557;
14/12/2022 15:50:23;0;0;0;0;0;0;311;0;0;0,305000007152557;
14/12/2022 15:50:24;0;0;0;0;0;0;310;0;0;0,305000007152557;
14/12/2022 15:50:25;0;0;0;0;0;0;310;0;0;0,305000007152557;
14/12/2022 15:50:27;0;0;0;0;0;0;309;0;0;0,305000007152557;
14/12/2022 15:50:27;0;0;0;0;0;0;309;0;0;0,305000007152557;
14/12/2022 15:50:28;0;0;0;0;0;0;309;0;0;0,305000007152557;
14/12/2022 15:50:30;0;0;0;0;0;0;308;0;0;0,305000007152557;
14/12/2022 15:50:31;0;0;0;0;0;0;308;0;0;0,305000007152557;
14/12/2022 15:50:32;0;0;0;0;0;0;307;0;0;0,305000007152557;
14/12/2022 15:50:33;0;0;0;0;0;0;307;0;0;0,305000007152557;
14/12/2022 15:50:34;0;0;0;0;0;0;307;0;0;0,305000007152557;
14/12/2022 15:50:35;0;0;0;0;0;0;306;0;0;0,305000007152557;
14/12/2022 15:50:37;0;0;0;0;0;0;306;0;0;0,305000007152557;
14/12/2022 15:50:37;0;0;0;0;0;0;306;0;0;0,305000007152557;
14/12/2022 15:50:38;0;0;0;0;0;0;305;0;0;0,305000007152557;
14/12/2022 15:50:39;0;0;0;0;0;0;305;0;0;0,305000007152557;
14/12/2022 15:50:40;0;0;0;0;0;0;305;0;0;0,305000007152557;
14/12/2022 15:50:41;0;0;0;0;0;0;304;0;0;0,305000007152557;
14/12/2022 15:50:43;0;0;0;0;0;0;304;0;0;0,305000007152557;
14/12/2022 15:50:43;0;0;0;0;0;0;303;0;0;0,305000007152557;
14/12/2022 15:50:50;0;0;0;0;0;0;301;0;0;0,305000007152557;
14/12/2022 15:50:58;0;0;0;0;0;0;299;0;0;0,305000007152557;
14/12/2022 15:50:59;0;0;0;0;0;0;299;0;0;0,305000007152557;
14/12/2022 15:51:00;0;0;0;0;0;0;298;0;0;0,305000007152557;
14/12/2022 15:51:01;0;0;0;0;0;0;298;0;0;0,305999994277954;
14/12/2022 15:51:03;0;0;0;0;0;0;297;0;0;0,305999994277954;
14/12/2022 15:51:03;0;0;0;0;0;0;297;0;0;0,305999994277954;
14/12/2022 15:51:04;0;0;0;0;0;0;297;0;0;0,305999994277954;
14/12/2022 15:51:05;0;0;0;0;0;0;296;0;0;0,305999994277954;
14/12/2022 15:51:06;0;0;0;0;0;0;296;0;0;0,305999994277954;
14/12/2022 15:51:07;0;0;0;0;0;0;296;0;0;0,305999994277954;
14/12/2022 15:51:08;0;0;0;0;0;0;295;0;0;0,305999994277954;
14/12/2022 15:51:09;0;0;0;0;0;0;295;0;0;0,305999994277954;
14/12/2022 15:51:10;0;0;0;0;0;0;295;0;0;0,305999994277954;
14/12/2022 15:51:11;0;0;0;0;0;0;295;0;0;0,305999994277954;
14/12/2022 15:51:12;0;0;0;0;0;0;294;0;0;0,305999994277954;
14/12/2022 15:51:13;0;0;0;0;0;0;294;0;0;0,305999994277954;
14/12/2022 15:51:14;0;0;0;0;0;0;294;0;0;0,305999994277954;
14/12/2022 15:51:15;0;0;0;0;0;0;293;0;0;0,305999994277954;
14/12/2022 15:51:17;0;0;0;0;0;0;293;0;0;0,305999994277954;
14/12/2022 15:51:17;0;0;0;0;0;0;292;0;0;0,305999994277954;
14/12/2022 15:51:18;0;0;0;0;0;0;292;0;0;0,305999994277954;
14/12/2022 15:51:19;0;0;0;0;0;0;292;0;0;0,305999994277954;
14/12/2022 15:51:20;0;0;0;0;0;0;292;0;0;0,305999994277954;
14/12/2022 15:51:21;0;0;0;0;0;0;291;0;0;0,305999994277954;
14/12/2022 15:51:22;0;0;0;0;0;0;291;0;0;0,305999994277954;
14/12/2022 15:51:25;0;0;0;0;0;0;290;0;0;0,305999994277954;
14/12/2022 15:51:26;0;0;0;0;0;0;290;0;0;0,305999994277954;
14/12/2022 15:51:26;0;0;0;0;0;0;290;0;0;0,305999994277954;
